Bridge_ID,Location,Age (years),Material,Length (m),Width (m),Height (m),Traffic_Volume (vehicles/day),Weather_Conditions,Water_Flow_Rate (m³/s),Maintenance_History,Stress (MPa),Strain (%),Tensile_Strength (MPa),Rainfall (mm),Material_Composition,Bridge_Design,Construction_Quality,Temperature (°C),Humidity (%),Collapse_Status
6808,Region_3,40,Steel,1377.4977497749776,35.63456345634563,71.26912691269126,6839.60396039604,Snowy,3403.8403840384035,2028-08-21,68.07680768076808,6.807680768076808,744.6144614461447,340.38403840384035,"Steel 70%, Concrete 30%",Arch,Good,24.461446144614463,68.07680768076808,Standing
6809,Region_4,1,Concrete,1377.6927692769277,35.63906390639064,71.27812781278128,6840.59405940594,Cloudy,3404.340434043404,2028-08-22,68.08680868086809,6.8086808680868085,744.6944694469447,340.4340434043404,"Concrete 80%, Wood 20%",Beam,Good,24.469446944694468,68.08680868086809,Standing
6810,Region_5,37,Wood,1377.8877887788778,35.64356435643565,71.2871287128713,6841.584158415842,Windy,3404.8404840484045,2028-08-23,68.09680968096811,6.80968096809681,744.7744774477449,340.48404840484045,"Concrete 80%, Wood 20%",Truss,Good,24.47744774477448,68.09680968096811,Standing
6811,Region_1,4,Steel,1378.082808280828,35.64806480648065,71.2961296129613,6842.574257425743,Rainy,3405.340534053405,2028-08-24,68.10681068106811,6.810681068106811,744.8544854485449,340.5340534053405,"Steel 70%, Concrete 30%",Arch,Good,24.485448544854485,68.10681068106811,Standing
6812,Region_2,17,Concrete,1378.2778277827783,35.652565256525655,71.30513051305131,6843.564356435643,Sunny,3405.8405840584055,2028-08-25,68.11681168116812,6.811681168116812,744.9344934493449,340.58405840584055,"Concrete 80%, Wood 20%",Beam,Good,24.493449344934497,68.11681168116812,Standing
6813,Region_3,36,Wood,1378.4728472847285,35.65706570657066,71.31413141314133,6844.554455445545,Snowy,3406.340634063406,2028-08-26,68.12681268126813,6.812681268126813,745.0145014501451,340.6340634063406,"Concrete 80%, Wood 20%",Truss,Good,24.501450145014502,68.12681268126813,Standing
6814,Region_4,9,Steel,1378.6678667866786,35.66156615661566,71.32313231323133,6845.544554455446,Cloudy,3406.8406840684065,2028-08-27,68.13681368136814,6.813681368136813,745.0945094509451,340.68406840684065,"Steel 70%, Concrete 30%",Arch,Good,24.509450945094507,68.13681368136814,Standing
6815,Region_5,40,Concrete,1378.862886288629,35.666066606660664,71.33213321332133,6846.534653465346,Windy,3407.340734073407,2028-08-28,68.14681468146814,6.814681468146815,745.1745174517451,340.7340734073407,"Concrete 80%, Wood 20%",Beam,Good,24.51745174517452,68.14681468146814,Standing
6816,Region_1,34,Wood,1379.057905790579,35.67056705670567,71.34113411341134,6847.524752475248,Rainy,3407.8407840784075,2028-08-29,68.15681568156816,6.8156815681568155,745.2545254525453,340.78407840784075,"Concrete 80%, Wood 20%",Truss,Good,24.525452545254524,68.15681568156816,Standing
6817,Region_2,14,Steel,1379.2529252925292,35.67506750675068,71.35013501350136,6848.514851485148,Sunny,3408.340834083408,2028-08-30,68.16681668166817,6.816681668166817,745.3345334533453,340.8340834083408,"Steel 70%, Concrete 30%",Arch,Good,24.533453345334536,68.16681668166817,Standing
6818,Region_3,14,Concrete,1379.4479447944793,35.67956795679568,71.35913591359136,6849.504950495049,Snowy,3408.8408840884085,2028-08-31,68.17681768176818,6.817681768176818,745.4145414541455,340.88408840884085,"Concrete 80%, Wood 20%",Beam,Good,24.54145414541454,68.17681768176818,Standing
6819,Region_4,9,Wood,1379.6429642964297,35.68406840684068,71.36813681368136,6850.495049504951,Cloudy,3409.340934093409,2028-09-01,68.18681868186819,6.818681868186819,745.4945494549455,340.9340934093409,"Concrete 80%, Wood 20%",Truss,Good,24.549454945494553,68.18681868186819,Standing
6820,Region_5,13,Steel,1379.8379837983798,35.68856885688569,71.37713771377138,6851.485148514851,Windy,3409.8409840984095,2028-09-02,68.1968196819682,6.81968196819682,745.5745574557455,340.98409840984095,"Steel 70%, Concrete 30%",Arch,Good,24.557455745574558,68.1968196819682,Standing
6821,Region_1,34,Concrete,1380.03300330033,35.693069306930695,71.38613861386139,6852.475247524752,Rainy,3410.34103410341,2028-09-03,68.20682068206821,6.82068206820682,745.6545654565457,341.034103410341,"Concrete 80%, Wood 20%",Beam,Good,24.565456545654563,68.20682068206821,Standing
6822,Region_2,47,Wood,1380.2280228022803,35.697569756975696,71.39513951395139,6853.465346534654,Sunny,3410.8410841084105,2028-09-04,68.21682168216822,6.821682168216822,745.7345734573457,341.08410841084105,"Concrete 80%, Wood 20%",Truss,Good,24.573457345734575,68.21682168216822,Standing
6823,Region_3,11,Steel,1380.4230423042304,35.702070207020704,71.40414041404141,6854.455445544554,Snowy,3411.341134113411,2028-09-05,68.22682268226824,6.822682268226822,745.8145814581459,341.1341134113411,"Steel 70%, Concrete 30%",Arch,Good,24.58145814581458,68.22682268226824,Standing
6824,Region_4,25,Concrete,1380.6180618061805,35.70657065706571,71.41314131413142,6855.445544554455,Cloudy,3411.8411841184115,2028-09-06,68.23682368236824,6.823682368236824,745.8945894589459,341.18411841184115,"Concrete 80%, Wood 20%",Beam,Good,24.58945894589459,68.23682368236824,Standing
6825,Region_5,34,Wood,1380.813081308131,35.71107110711071,71.42214221422142,6856.435643564357,Windy,3412.341234123412,2028-09-07,68.24682468246824,6.824682468246825,745.974597459746,341.2341234123412,"Concrete 80%, Wood 20%",Truss,Good,24.597459745974597,68.24682468246824,Standing
6826,Region_1,20,Steel,1381.008100810081,35.71557155715571,71.43114311431142,6857.425742574257,Rainy,3412.8412841284126,2028-09-08,68.25682568256826,6.825682568256826,746.0546054605461,341.28412841284126,"Steel 70%, Concrete 30%",Arch,Good,24.60546054605461,68.25682568256826,Standing
6827,Region_2,47,Concrete,1381.2031203120312,35.72007200720072,71.44014401440144,6858.415841584158,Sunny,3413.341334133413,2028-09-09,68.26682668266827,6.826682668266827,746.1346134613461,341.3341334133413,"Concrete 80%, Wood 20%",Beam,Good,24.613461346134613,68.26682668266827,Standing
6828,Region_3,30,Wood,1381.3981398139813,35.72457245724573,71.44914491449146,6859.40594059406,Snowy,3413.8413841384136,2028-09-10,68.27682768276829,6.827682768276827,746.2146214621463,341.38413841384136,"Concrete 80%, Wood 20%",Truss,Good,24.62146214621462,68.27682768276829,Standing
6829,Region_4,42,Steel,1381.5931593159316,35.72907290729073,71.45814581458146,6860.39603960396,Cloudy,3414.341434143414,2028-09-11,68.28682868286829,6.828682868286829,746.2946294629463,341.4341434143414,"Steel 70%, Concrete 30%",Arch,Good,24.62946294629463,68.28682868286829,Standing
6830,Region_5,8,Concrete,1381.7881788178818,35.733573357335736,71.46714671467147,6861.3861386138615,Windy,3414.8414841484146,2028-09-12,68.2968296829683,6.829682968296829,746.3746374637464,341.48414841484146,"Concrete 80%, Wood 20%",Beam,Good,24.637463746374635,68.2968296829683,Standing
6831,Region_1,25,Wood,1381.983198319832,35.738073807380744,71.47614761476149,6862.376237623762,Rainy,3415.341534153415,2028-09-13,68.30683068306831,6.830683068306831,746.4546454645465,341.5341534153415,"Concrete 80%, Wood 20%",Truss,Good,24.645464546454647,68.30683068306831,Standing
6832,Region_2,49,Steel,1382.1782178217823,35.742574257425744,71.48514851485149,6863.366336633663,Sunny,3415.8415841584156,2028-09-14,68.31683168316832,6.8316831683168315,746.5346534653465,341.58415841584156,"Steel 70%, Concrete 30%",Arch,Good,24.653465346534652,68.31683168316832,Standing
6833,Region_3,27,Concrete,1382.3732373237324,35.747074707470745,71.49414941494149,6864.3564356435645,Snowy,3416.341634163416,2028-09-15,68.32683268326834,6.832683268326833,746.6146614661467,341.6341634163416,"Concrete 80%, Wood 20%",Beam,Good,24.661466146614664,68.32683268326834,Standing
6834,Region_4,35,Wood,1382.5682568256825,35.75157515751575,71.5031503150315,6865.346534653465,Cloudy,3416.8416841684166,2028-09-16,68.33683368336834,6.833683368336834,746.6946694669467,341.68416841684166,"Concrete 80%, Wood 20%",Truss,Good,24.66946694669467,68.33683368336834,Standing
6835,Region_5,4,Steel,1382.7632763276326,35.75607560756076,71.51215121512152,6866.336633663366,Windy,3417.341734173417,2028-09-17,68.34683468346834,6.834683468346835,746.7746774677468,341.7341734173417,"Steel 70%, Concrete 30%",Arch,Good,24.67746774677468,68.34683468346834,Standing
6836,Region_1,4,Concrete,1382.958295829583,35.76057605760576,71.52115211521152,6867.3267326732675,Rainy,3417.8417841784176,2028-09-18,68.35683568356836,6.835683568356836,746.8546854685469,341.78417841784176,"Concrete 80%, Wood 20%",Beam,Good,24.685468546854686,68.35683568356836,Standing
6837,Region_2,6,Wood,1383.1533153315331,35.76507650765076,71.53015301530152,6868.316831683168,Sunny,3418.341834183418,2028-09-19,68.36683668366837,6.836683668366836,746.9346934693469,341.8341834183418,"Concrete 80%, Wood 20%",Truss,Good,24.69346934693469,68.36683668366837,Standing
6838,Region_3,49,Steel,1383.3483348334832,35.76957695769577,71.53915391539154,6869.306930693069,Snowy,3418.8418841884186,2028-09-20,68.37683768376839,6.837683768376838,747.0147014701471,341.88418841884186,"Steel 70%, Concrete 30%",Arch,Good,24.701470147014703,68.37683768376839,Standing
6839,Region_4,17,Concrete,1383.5433543354336,35.774077407740776,71.54815481548155,6870.297029702971,Cloudy,3419.341934193419,2028-09-21,68.38683868386839,6.8386838683868385,747.0947094709471,341.9341934193419,"Concrete 80%, Wood 20%",Beam,Good,24.709470947094708,68.38683868386839,Standing
6840,Region_5,44,Wood,1383.7383738373837,35.77857785778578,71.55715571557155,6871.287128712871,Windy,3419.8419841984196,2028-09-22,68.3968396839684,6.83968396839684,747.1747174717472,341.98419841984196,"Concrete 80%, Wood 20%",Truss,Good,24.71747174717472,68.3968396839684,Standing
6841,Region_1,11,Steel,1383.9333933393339,35.783078307830785,71.56615661566157,6872.277227722772,Rainy,3420.34203420342,2028-09-23,68.40684068406841,6.840684068406841,747.2547254725473,342.034203420342,"Steel 70%, Concrete 30%",Arch,Good,24.725472547254725,68.40684068406841,Standing
6842,Region_2,33,Concrete,1384.1284128412842,35.78757875787579,71.57515751575158,6873.267326732674,Sunny,3420.8420842084206,2028-09-24,68.41684168416842,6.841684168416842,747.3347334733473,342.08420842084206,"Concrete 80%, Wood 20%",Beam,Good,24.733473347334737,68.41684168416842,Standing
6843,Region_3,49,Wood,1384.3234323432343,35.79207920792079,71.58415841584159,6874.257425742574,Snowy,3421.342134213421,2028-09-25,68.42684268426844,6.842684268426843,747.4147414741475,342.1342134213421,"Concrete 80%, Wood 20%",Truss,Good,24.741474147414742,68.42684268426844,Standing
6844,Region_4,47,Steel,1384.5184518451845,35.79657965796579,71.59315931593159,6875.247524752475,Cloudy,3421.8421842184216,2028-09-26,68.43684368436844,6.843684368436843,747.4947494749475,342.18421842184216,"Steel 70%, Concrete 30%",Arch,Good,24.749474947494747,68.43684368436844,Standing
6845,Region_5,1,Concrete,1384.7134713471346,35.8010801080108,71.6021602160216,6876.237623762376,Windy,3422.342234223422,2028-09-27,68.44684468446845,6.844684468446845,747.5747574757476,342.2342234223422,"Concrete 80%, Wood 20%",Beam,Good,24.75747574757476,68.44684468446845,Standing
6846,Region_1,44,Wood,1384.908490849085,35.80558055805581,71.61116111611162,6877.227722772277,Rainy,3422.8422842284226,2028-09-28,68.45684568456846,6.8456845684568455,747.6547654765477,342.28422842284226,"Concrete 80%, Wood 20%",Truss,Good,24.765476547654764,68.45684568456846,Standing
6847,Region_2,5,Steel,1385.103510351035,35.81008100810081,71.62016201620162,6878.217821782178,Sunny,3423.342334233423,2028-09-29,68.46684668466847,6.846684668466847,747.7347734773477,342.3342334233423,"Steel 70%, Concrete 30%",Arch,Good,24.773477347734776,68.46684668466847,Standing
6848,Region_3,47,Concrete,1385.2985298529852,35.81458145814582,71.62916291629163,6879.207920792079,Snowy,3423.8423842384236,2028-09-30,68.47684768476849,6.847684768476848,747.8147814781479,342.38423842384236,"Concrete 80%, Wood 20%",Beam,Good,24.78147814781478,68.47684768476849,Standing
6849,Region_4,30,Wood,1385.4935493549356,35.819081908190824,71.63816381638165,6880.19801980198,Cloudy,3424.342434243424,2028-10-01,68.48684868486849,6.848684868486849,747.8947894789479,342.4342434243424,"Concrete 80%, Wood 20%",Truss,Good,24.789478947894793,68.48684868486849,Standing
6850,Region_5,26,Steel,1385.6885688568857,35.823582358235825,71.64716471647165,6881.188118811881,Windy,3424.8424842484246,2028-10-02,68.4968496849685,6.84968496849685,747.974797479748,342.48424842484246,"Steel 70%, Concrete 30%",Arch,Good,24.797479747974798,68.4968496849685,Standing
6851,Region_1,26,Concrete,1385.8835883588358,35.828082808280826,71.65616561656165,6882.178217821782,Rainy,3425.342534253425,2028-10-03,68.50685068506851,6.85068506850685,748.0548054805481,342.5342534253425,"Concrete 80%, Wood 20%",Beam,Good,24.805480548054803,68.50685068506851,Standing
6852,Region_2,21,Wood,1386.0786078607862,35.83258325832583,71.66516651665167,6883.168316831683,Sunny,3425.8425842584256,2028-10-04,68.51685168516852,6.851685168516852,748.1348134813481,342.58425842584256,"Concrete 80%, Wood 20%",Truss,Good,24.813481348134815,68.51685168516852,Standing
6853,Region_3,36,Steel,1386.2736273627363,35.83708370837084,71.67416741674168,6884.158415841584,Snowy,3426.342634263426,2028-10-05,68.52685268526854,6.8526852685268524,748.2148214821483,342.6342634263426,"Steel 70%, Concrete 30%",Arch,Good,24.82148214821482,68.52685268526854,Standing
6854,Region_4,4,Concrete,1386.4686468646864,35.84158415841584,71.68316831683168,6885.148514851485,Cloudy,3426.8426842684266,2028-10-06,68.53685368536854,6.853685368536854,748.2948294829483,342.68426842684266,"Concrete 80%, Wood 20%",Beam,Good,24.82948294829483,68.53685368536854,Standing
6855,Region_5,9,Wood,1386.6636663666366,35.84608460846084,71.69216921692168,6886.138613861386,Windy,3427.342734273427,2028-10-07,68.54685468546855,6.854685468546855,748.3748374837484,342.7342734273427,"Concrete 80%, Wood 20%",Truss,Good,24.837483748374837,68.54685468546855,Standing
6856,Region_1,46,Steel,1386.858685868587,35.85058505850586,71.70117011701171,6887.1287128712875,Rainy,3427.8427842784276,2028-10-08,68.55685568556856,6.855685568556856,748.4548454845485,342.78427842784276,"Steel 70%, Concrete 30%",Arch,Good,24.84548454845485,68.55685568556856,Standing
6857,Region_2,14,Concrete,1387.053705370537,35.85508550855086,71.71017101710171,6888.118811881188,Sunny,3428.342834283428,2028-10-09,68.56685668566857,6.856685668566857,748.5348534853485,342.8342834283428,"Concrete 80%, Wood 20%",Beam,Good,24.853485348534853,68.56685668566857,Standing
6858,Region_3,49,Wood,1387.2487248724872,35.85958595859586,71.71917191719172,6889.108910891089,Snowy,3428.8428842884286,2028-10-10,68.57685768576859,6.857685768576857,748.6148614861487,342.88428842884286,"Concrete 80%, Wood 20%",Truss,Good,24.86148614861486,68.57685768576859,Standing
6859,Region_4,1,Steel,1387.4437443744375,35.864086408640865,71.72817281728173,6890.09900990099,Cloudy,3429.342934293429,2028-10-11,68.58685868586859,6.858685868586859,748.6948694869487,342.9342934293429,"Steel 70%, Concrete 30%",Arch,Good,24.86948694869487,68.58685868586859,Standing
6860,Region_5,44,Concrete,1387.6387638763877,35.86858685868587,71.73717371737175,6891.089108910891,Windy,3429.8429842984297,2028-10-12,68.5968596859686,6.859685968596859,748.7748774877488,342.98429842984297,"Concrete 80%, Wood 20%",Beam,Good,24.877487748774875,68.5968596859686,Standing
6861,Region_1,26,Wood,1387.8337833783378,35.873087308730874,71.74617461746175,6892.079207920792,Rainy,3430.34303430343,2028-10-13,68.60686068606861,6.860686068606861,748.8548854885489,343.034303430343,"Concrete 80%, Wood 20%",Truss,Good,24.885488548854887,68.60686068606861,Standing
6862,Region_2,19,Steel,1388.028802880288,35.877587758775874,71.75517551755175,6893.069306930693,Sunny,3430.8430843084307,2028-10-14,68.61686168616862,6.8616861686168615,748.934893489349,343.08430843084307,"Steel 70%, Concrete 30%",Arch,Good,24.893489348934892,68.61686168616862,Standing
6863,Region_3,32,Concrete,1388.2238223822383,35.88208820882088,71.76417641764176,6894.059405940594,Snowy,3431.343134313431,2028-10-15,68.62686268626862,6.862686268626863,749.014901490149,343.1343134313431,"Concrete 80%, Wood 20%",Beam,Good,24.901490149014904,68.62686268626862,Standing
6864,Region_4,19,Wood,1388.4188418841884,35.88658865886589,71.77317731773178,6895.049504950495,Cloudy,3431.8431843184317,2028-10-16,68.63686368636864,6.863686368636864,749.0949094909491,343.18431843184317,"Concrete 80%, Wood 20%",Truss,Good,24.90949094909491,68.63686368636864,Standing
6865,Region_5,1,Steel,1388.6138613861385,35.89108910891089,71.78217821782178,6896.039603960396,Windy,3432.343234323432,2028-10-17,68.64686468646865,6.864686468646865,749.1749174917492,343.2343234323432,"Steel 70%, Concrete 30%",Arch,Good,24.91749174917492,68.64686468646865,Standing
6866,Region_1,26,Concrete,1388.8088808880889,35.8955895589559,71.7911791179118,6897.029702970297,Rainy,3432.8432843284327,2028-10-18,68.65686568656866,6.865686568656866,749.2549254925493,343.28432843284327,"Concrete 80%, Wood 20%",Beam,Good,24.925492549254926,68.65686568656866,Standing
6867,Region_2,9,Wood,1389.003900390039,35.900090009000905,71.80018001800181,6898.019801980198,Sunny,3433.343334333433,2028-10-19,68.66686668666867,6.866686668666866,749.3349334933494,343.3343334333433,"Concrete 80%, Wood 20%",Truss,Good,24.93349334933493,68.66686668666867,Standing
6868,Region_3,35,Steel,1389.1989198919891,35.904590459045906,71.80918091809181,6899.009900990099,Snowy,3433.8433843384337,2028-10-20,68.67686768676867,6.867686768676868,749.4149414941494,343.38433843384337,"Steel 70%, Concrete 30%",Arch,Good,24.941494149414943,68.67686768676867,Standing
6869,Region_4,40,Concrete,1389.3939393939395,35.90909090909091,71.81818181818181,6900.0,Cloudy,3434.343434343434,2028-10-21,68.68686868686869,6.8686868686868685,749.4949494949495,343.4343434343434,"Concrete 80%, Wood 20%",Beam,Good,24.949494949494948,68.68686868686869,Standing
6870,Region_5,36,Wood,1389.5889588958896,35.913591359135914,71.82718271827183,6900.990099009901,Windy,3434.8434843484347,2028-10-22,68.6968696869687,6.86968696869687,749.5749574957496,343.48434843484347,"Concrete 80%, Wood 20%",Truss,Good,24.95749574957496,68.6968696869687,Standing
6871,Region_1,47,Steel,1389.7839783978397,35.91809180918092,71.83618361836184,6901.980198019802,Rainy,3435.343534353435,2028-10-23,68.70687068706872,6.870687068706871,749.6549654965497,343.5343534353435,"Steel 70%, Concrete 30%",Arch,Good,24.965496549654965,68.70687068706872,Standing
6872,Region_2,2,Concrete,1389.9789978997899,35.92259225922592,71.84518451845184,6902.970297029703,Sunny,3435.8435843584357,2028-10-24,68.71687168716872,6.871687168716872,749.7349734973498,343.58435843584357,"Concrete 80%, Wood 20%",Beam,Good,24.973497349734977,68.71687168716872,Standing
6873,Region_3,27,Wood,1390.1740174017402,35.92709270927092,71.85418541854185,6903.960396039604,Snowy,3436.343634363436,2028-10-25,68.72687268726872,6.872687268726873,749.8149814981498,343.6343634363436,"Concrete 80%, Wood 20%",Truss,Good,24.981498149814982,68.72687268726872,Standing
6874,Region_4,28,Steel,1390.3690369036904,35.93159315931594,71.86318631863188,6904.950495049505,Cloudy,3436.8436843684367,2028-10-26,68.73687368736874,6.873687368736873,749.8949894989499,343.68436843684367,"Steel 70%, Concrete 30%",Arch,Good,24.989498949894987,68.73687368736874,Standing
6875,Region_5,6,Concrete,1390.5640564056405,35.93609360936094,71.87218721872188,6905.940594059406,Windy,3437.343734373437,2028-10-27,68.74687468746875,6.874687468746875,749.97499749975,343.7343734373437,"Concrete 80%, Wood 20%",Beam,Good,24.997499749975,68.74687468746875,Standing
6876,Region_1,42,Wood,1390.7590759075908,35.94059405940594,71.88118811881188,6906.9306930693065,Rainy,3437.8437843784377,2028-10-28,68.75687568756877,6.8756875687568755,750.0550055005501,343.78437843784377,"Concrete 80%, Wood 20%",Truss,Good,25.005500550055004,68.75687568756877,Standing
6877,Region_2,23,Steel,1390.954095409541,35.945094509450946,71.89018901890189,6907.920792079208,Sunny,3438.343834383438,2028-10-29,68.76687668766877,6.876687668766877,750.1350135013502,343.8343834383438,"Steel 70%, Concrete 30%",Arch,Good,25.013501350135016,68.76687668766877,Standing
6878,Region_3,42,Concrete,1391.149114911491,35.949594959495954,71.89918991899191,6908.910891089109,Snowy,3438.8438843884387,2028-10-30,68.77687768776877,6.877687768776878,750.2150215021502,343.88438843884387,"Concrete 80%, Wood 20%",Beam,Good,25.02150215021502,68.77687768776877,Standing
6879,Region_4,9,Wood,1391.3441344134412,35.954095409540955,71.90819081908191,6909.9009900990095,Cloudy,3439.343934393439,2028-10-31,68.78687868786879,6.878687868786879,750.2950295029503,343.9343934393439,"Concrete 80%, Wood 20%",Truss,Good,25.029502950295033,68.78687868786879,Standing
6880,Region_5,41,Steel,1391.5391539153916,35.958595859585955,71.91719171917191,6910.891089108911,Windy,3439.8439843984397,2028-11-01,68.7968796879688,6.87968796879688,750.3750375037504,343.98439843984397,"Steel 70%, Concrete 30%",Arch,Good,25.037503750375038,68.7968796879688,Standing
6881,Region_1,44,Concrete,1391.7341734173417,35.96309630963096,71.92619261926193,6911.881188118812,Rainy,3440.34403440344,2028-11-02,68.80688068806882,6.88068806880688,750.4550455045505,344.034403440344,"Concrete 80%, Wood 20%",Beam,Good,25.045504550455043,68.80688068806882,Standing
6882,Region_2,1,Wood,1391.9291929192918,35.96759675967597,71.93519351935194,6912.8712871287125,Sunny,3440.8440844084407,2028-11-03,68.81688168816882,6.881688168816882,750.5350535053506,344.0844084408441,"Concrete 80%, Wood 20%",Truss,Good,25.053505350535055,68.81688168816882,Standing
6883,Region_3,45,Steel,1392.1242124212422,35.97209720972097,71.94419441944194,6913.861386138614,Snowy,3441.344134413441,2028-11-04,68.82688268826882,6.8826882688268824,750.6150615061506,344.1344134413441,"Steel 70%, Concrete 30%",Arch,Good,25.06150615061506,68.82688268826882,Standing
6884,Region_4,22,Concrete,1392.3192319231923,35.97659765976598,71.95319531953196,6914.851485148515,Cloudy,3441.8441844184417,2028-11-05,68.83688368836884,6.883688368836884,750.6950695069507,344.1844184418442,"Concrete 80%, Wood 20%",Beam,Good,25.06950695069507,68.83688368836884,Standing
6885,Region_5,44,Wood,1392.5142514251424,35.981098109810986,71.96219621962197,6915.841584158416,Windy,3442.3442344234422,2028-11-06,68.84688468846885,6.884688468846885,750.7750775077508,344.2344234423442,"Concrete 80%, Wood 20%",Truss,Good,25.077507750775077,68.84688468846885,Standing
6886,Region_1,41,Steel,1392.7092709270928,35.98559855985599,71.97119711971197,6916.831683168317,Rainy,3442.8442844284427,2028-11-07,68.85688568856887,6.885688568856886,750.8550855085509,344.2844284428443,"Steel 70%, Concrete 30%",Arch,Good,25.08550855085509,68.85688568856887,Standing
6887,Region_2,20,Concrete,1392.904290429043,35.99009900990099,71.98019801980197,6917.821782178218,Sunny,3443.3443344334432,2028-11-08,68.86688668866887,6.886688668866887,750.935093509351,344.3344334433443,"Concrete 80%, Wood 20%",Beam,Good,25.093509350935093,68.86688668866887,Standing
6888,Region_3,41,Wood,1393.099309930993,35.994599459945995,71.98919891989199,6918.811881188119,Snowy,3443.8443844384437,2028-11-09,68.87688768876887,6.887688768876887,751.015101510151,344.3844384438444,"Concrete 80%, Wood 20%",Truss,Good,25.1015101510151,68.87688768876887,Standing
6889,Region_4,33,Steel,1393.2943294329432,35.999099909991,71.998199819982,6919.80198019802,Cloudy,3444.3444344434442,2028-11-10,68.8868886888689,6.888688868886889,751.0951095109511,344.4344434443444,"Steel 70%, Concrete 30%",Arch,Good,25.10951095109511,68.8868886888689,Standing
6890,Region_5,12,Concrete,1393.4893489348935,36.003600360036,72.007200720072,6920.79207920792,Windy,3444.8444844484447,2028-11-11,68.8968896889689,6.889688968896889,751.1751175117512,344.4844484448445,"Concrete 80%, Wood 20%",Beam,Good,25.117511751175115,68.8968896889689,Standing
6891,Region_1,26,Wood,1393.6843684368437,36.008100810081004,72.01620162016201,6921.782178217822,Rainy,3445.3445344534452,2028-11-12,68.90689068906892,6.890689068906891,751.2551255125513,344.5344534453445,"Concrete 80%, Wood 20%",Truss,Good,25.125512551255127,68.90689068906892,Standing
6892,Region_2,10,Steel,1393.8793879387938,36.01260126012602,72.02520252025204,6922.772277227723,Sunny,3445.8445844584458,2028-11-13,68.91689168916892,6.8916891689168915,751.3351335133514,344.5844584458446,"Steel 70%, Concrete 30%",Arch,Good,25.133513351335132,68.91689168916892,Standing
6893,Region_3,43,Concrete,1394.0744074407442,36.01710171017102,72.03420342034204,6923.762376237623,Snowy,3446.3446344634463,2028-11-14,68.92689268926893,6.892689268926893,751.4151415141514,344.6344634463446,"Concrete 80%, Wood 20%",Beam,Good,25.141514151415144,68.92689268926893,Standing
6894,Region_4,11,Wood,1394.2694269426943,36.02160216021602,72.04320432043204,6924.752475247525,Cloudy,3446.8446844684468,2028-11-15,68.93689368936894,6.893689368936894,751.4951495149515,344.6844684468447,"Concrete 80%, Wood 20%",Truss,Good,25.14951495149515,68.93689368936894,Standing
6895,Region_5,3,Steel,1394.4644464446444,36.02610261026103,72.05220522052205,6925.742574257426,Windy,3447.3447344734473,2028-11-16,68.94689468946895,6.894689468946895,751.5751575157516,344.7344734473447,"Steel 70%, Concrete 30%",Arch,Good,25.15751575157516,68.94689468946895,Standing
6896,Region_1,28,Concrete,1394.6594659465945,36.030603060306035,72.06120612061207,6926.732673267326,Rainy,3447.8447844784478,2028-11-17,68.95689568956897,6.895689568956896,751.6551655165517,344.7844784478448,"Concrete 80%, Wood 20%",Beam,Good,25.165516551655166,68.95689568956897,Standing
6897,Region_2,32,Wood,1394.854485448545,36.035103510351036,72.07020702070207,6927.722772277228,Sunny,3448.3448344834483,2028-11-18,68.96689668966897,6.896689668966896,751.7351735173518,344.8344834483448,"Concrete 80%, Wood 20%",Truss,Good,25.17351735173517,68.96689668966897,Standing
6898,Region_3,0,Steel,1395.049504950495,36.039603960396036,72.07920792079207,6928.712871287129,Snowy,3448.8448844884488,2028-11-19,68.97689768976898,6.897689768976898,751.8151815181518,344.8844884488449,"Steel 70%, Concrete 30%",Arch,Good,25.181518151815183,68.97689768976898,Standing
6899,Region_4,3,Concrete,1395.2445244524451,36.044104410441044,72.08820882088209,6929.702970297029,Cloudy,3449.3449344934493,2028-11-20,68.986898689869,6.8986898689868985,751.895189518952,344.9344934493449,"Concrete 80%, Wood 20%",Beam,Good,25.189518951895188,68.986898689869,Standing
6900,Region_5,18,Wood,1395.4395439543955,36.04860486048605,72.0972097209721,6930.693069306931,Windy,3449.84498449845,2028-11-21,68.996899689969,6.8996899689969,751.975197519752,344.984498449845,"Concrete 80%, Wood 20%",Truss,Good,25.1975197519752,68.996899689969,Standing
6901,Region_1,27,Steel,1395.6345634563456,36.05310531053105,72.1062106210621,6931.683168316832,Rainy,3450.3450345034503,2028-11-22,69.00690069006902,6.900690069006901,752.0552055205521,345.034503450345,"Steel 70%, Concrete 30%",Arch,Good,25.205520552055205,69.00690069006902,Standing
6902,Region_2,37,Concrete,1395.8295829582958,36.05760576057606,72.11521152115212,6932.6732673267325,Sunny,3450.845084508451,2028-11-23,69.01690169016902,6.901690169016902,752.1352135213522,345.0845084508451,"Concrete 80%, Wood 20%",Beam,Good,25.213521352135217,69.01690169016902,Standing
6903,Region_3,20,Wood,1396.0246024602461,36.06210621062107,72.12421242124213,6933.663366336634,Snowy,3451.3451345134513,2028-11-24,69.02690269026903,6.902690269026903,752.2152215221522,345.13451345134513,"Concrete 80%, Wood 20%",Truss,Good,25.221522152215222,69.02690269026903,Standing
